Internal ID,Project Name,RERA ID,Developer,Type,Latitude,Longitude
9933,EV Richmont Valley,,EV,Apartment,-29.0380672,153.1089658
9934,Eternity Heritage,,Eternity,Apartment,12.8793727,77.5943892
9935,Eternity Ecstasy,,Eternity,Apartment,12.8642002,77.6241678
9936,Eternity Astral,,Eternity,Apartment,12.934557,77.70004159999999
9937,Esteem Emblem,PRM/KA/RERA/1251/308/PR/171019/000912,Esteem,Apartment,12.8380147,77.6850951
9938,Esteem Alchemy,,Esteem,Apartment,12.8452193,77.6764421
9939,Equinox Water Edge,,Equinox,Apartment,,
9940,Elegant Habitat,,Elegant,Apartment,,
9941,Elegant Corona,,Elegant,Apartment,,
9942,Elegant Berkeley,,Elegant Properties,Apartment,13.0290687,77.6332401
9943,Elegant Altis,,Elegant Properties,Apartment,,
9944,Edifice Villa Valley Yelahanka,,Edifice,Apartment,13.1141724,77.56504730000002
9945,Edifice Almond Tree,,Edifice,Apartment,,
9946,Ecoland Marina,,Ecoland Constructions,Apartment,13.0654859,77.6615233
9947,Eapl Sri Tirumala Splendor,,Eapl Group,Apartment,12.9153116,77.62283289999999
9948,Eapl Sri Sai Supreme,,Eapl Group,Apartment,,
9949,Eapl Sri Sai Icon,,Eapl Group,Apartment,12.9177215,77.6983736
9950,Dwarakamai Jupiter,,Dwarakamai Housing Project Pvt Ltd,Apartment,12.9351279,77.7026491
9951,Dutta Kannan Hillsborough County,,Dutta Kannan,Apartment,27.9903597,-82.3017728
9952,Durga Petals,"PRM/KA/RERA/1251/446/PR/171014/000571, PRM/KA/RERA/1251/446/PR/180519/001760",Durga Projects and Infrastructure,Apartment,12.9758084,77.6973751
9953,Durga Flute,,Durga Projects and Infrastructure,Apartment,13.0158507,77.5490382
9954,Duo Rhythm,,Duo Associates,Apartment,,
9955,DSR Wood Winds,,DSR Infrastructure Pvt Ltd,Apartment,12.9105229,77.6875352
9956,DSR Louts Tower,PRM/KA/RERA/1251/446/PR/171015/000639,DSR Builders And Developers,Apartment,12.9911574,77.7224951
9957,DSR Grandeur,,DSR Builders And Developers,Apartment,,
9958,DSR Eden Greens,,DSR Infrastructure Pvt Ltd,Apartment,12.9079811,77.7054792
9959,DS Max Swatantra,,DS MAX Properties Pvt Ltd,Apartment,13.0281345,77.703087
9960,DS Max Swastik,,DS MAX Properties Pvt Ltd,Apartment,12.8937703,77.5310074
9961,DS Max Sunshine,,DS MAX Properties Pvt Ltd,Apartment,13.0891683,77.6277984
9962,DS Max Sundale,,DS MAX Properties Pvt Ltd,Apartment,12.9014755,77.4864688
9963,DS Max Suncrest,,DS MAX Properties Pvt Ltd,Apartment,12.8726775,77.5551131
9964,DS Max Streak,,DS MAX Properties Pvt Ltd,Apartment,13.1339767,77.5716734
9965,DS Max Stonehills,,DS MAX Properties Pvt Ltd,Apartment,,
9966,DS Max Sterling,,DS MAX Properties Pvt Ltd,Apartment,12.9415792,77.750609
9967,DS Max Starwood,,DS MAX Properties Pvt Ltd,Apartment,13.0817799,77.5137645
9968,DS Max Sprinkles,,DS MAX Properties Pvt Ltd,Apartment,12.8928365,77.70749119999999
9969,DS Max Spring Nest,,DS MAX Properties Pvt Ltd,Apartment,13.0405862,77.6522657
9970,DS Max Spencer,,DS MAX Properties Pvt Ltd,Apartment,13.0739652,77.5697844
9971,DS Max Solitaire,,DS MAX Properties Pvt Ltd,Apartment,13.0382841,77.6618653
9972,DS Max Silver Bell,,DS MAX Properties Pvt Ltd,Apartment,12.9893678,77.48309859999999
9973,DS Max Signature,,DS MAX Properties Pvt Ltd,Apartment,13.0521484,77.5689704
9974,DS Max Sigma,,DS MAX Properties Pvt Ltd,Apartment,12.8288488,77.6516834
9975,DS Max Shrine,,DS MAX Properties Pvt Ltd,Apartment,13.0187874,77.6081944
9976,DS Max Sherwood,,DS MAX Properties Pvt Ltd,Apartment,12.9210951,77.7227716
9977,DS Max Serenity Nest,,DS MAX Properties Pvt Ltd,Apartment,12.9097001,77.6245538
9978,DS Max Seldons,,DS MAX Properties Pvt Ltd,Apartment,13.0633998,77.51223689999999
9979,DS MAX Season,,DS MAX Properties Pvt Ltd,Apartment,12.9639923,77.6702506
9980,DS MAX SCION,,DS MAX Properties Pvt Ltd,Apartment,13.0354914,77.6354015
9981,DS Max Sarovar,PRM/KA/RERA/1251/308/PR/180518/001733,DS MAX Properties Pvt Ltd,Apartment,12.7815368,77.7818487
9982,DS Max Saphire,,DS MAX Properties Pvt Ltd,Apartment,13.0367276,77.61701479999999
9983,DS Max Santhrupthi,,DS MAX Properties Pvt Ltd,Apartment,12.9719961,77.4931288
9984,DS MAX Sanskruthi,,DS MAX Properties Pvt Ltd,Apartment,13.0655672,77.6388911
9985,DS Max Sandalwood,,DS MAX Properties Pvt Ltd,Apartment,13.0405522,77.49830419999999
9986,DS Max Samruddhi,,DS MAX Properties Pvt Ltd,Apartment,12.97705,77.49520799999999
9987,DRA Aquagreens,,DRA Homes,Apartment,,
9988,Divyasree Elan,,Divya Sree,Apartment,12.9182479,77.67351649999999
9989,Divyasree 77 Sky,PRM/KA/RERA/1251/446/PR/171015/000775,Divya Sree,Apartment,,
9990,Divyasree 77 East,,Divya Sree,Apartment,12.9481036,77.6931555
9991,Dhammangi Sumo Leaves,,Dhammanagi,Apartment,12.8785715,77.5446558
9992,Deccan Acrade,,Deccan,Apartment,12.9185611,77.5167507
9993,CVR Noves Square,,CVR Infra,Apartment,13.0819452,77.6345197
9994,Crown Aura,,Crown,Apartment,13.0831197,77.6014333
9995,Creative Green Wood Empire Villas,,Creative,"Villa or Rowhouse, Apartment",,
9996,Creative Elegance Nagavara,,Creative Environs,Apartment,13.0368052,77.615844
9997,Confity Homes,,Confity,Apartment,,
9998,Confident Sagitta,,Confident Group,Apartment,,
9999,Confident Jade,,Confident Group,Apartment,12.8587962,77.76702399999999
10000,Confident Centaurus,,Confident Group,Apartment,13.1274059,77.8377916
10001,Confident Aquila,,Confident Group,Apartment,12.8664327,77.76900409999999
10002,Comfort Gardenia,,Comfort Shelters,Apartment,12.9721361,77.63160309999999
10003,Comfort Flora,,Comfort Shelters,Apartment,,
10004,Comfort Dynasty,,Comfort Shelters,Apartment,12.8813467,77.6008684
10005,Columbia Serene,,Columbia,Apartment,12.8998398,77.6199874
10006,CMRS Sunny Dew,,CMRS Group,Apartment,,
10007,CMRS Sai Dham,,CMRS Group,Apartment,12.9633555,77.7111851
10008,Citrus Aries Lakeview,PRM/KA/RERA/1251/309/PR/180329/001255,Citrus Ventures,Apartment,13.0773369,77.6100484
10009,Citilights Hamlet,,Citilights Estates Pvt Ltd,Apartment,,
10010,Citadil Sreepadam Grand,,Citadil Construction,Apartment,13.0175642,77.7229847
10011,Citadil Sai Jyothi Tulip,,Citadil Construction,Apartment,,
10012,Chowriappa Constellation,,Chowriappa Constructions Private Limited,Apartment,13.0545767,77.64645329999999
10013,Chowriappa Camp David,,Chowriappa Constructions Private Limited,Apartment,,
10014,Chitrakut Amber,,Chitrakut,Apartment,,
10015,Chartered Humming Bird,PRM/KA/RERA/1251/310/PR/170824/000049,Chartered Housing,Apartment,,
10016,Chartered Grasshopper,,Chartered Housing,Villa or Rowhouse,12.8641758,77.6505651
10017,Certainant Orchid,,Certainant Infrastructures Pvt Ltd,Apartment,,
10018,Certainant Madhav,,Certainant Infrastructures Pvt Ltd,Apartment,12.9942525,77.6828914
10019,Certainant City,,Certainant Infrastructures Pvt Ltd,Villa or Rowhouse,13.3416291,77.7006329
10020,Certainant Celestia,,Certainant Infrastructures Pvt Ltd,Apartment,13.1652074,77.6343763
10021,Celebrity Square,,Celebrity Constructions,Apartment,,
10022,Cattleya Sriven Nest,,Cattleya,Apartment,12.9374188,77.74904149999999
10023,Carp Sumukha Paradise,,Carp Properties,Apartment,13.081303,77.54046629999999
10024,Carp Sai Sumukha Sameeksha,,Carp Properties,Apartment,13.0559579,77.63091969999999
10025,Carp Sai Sumukha Nest,,Carp Properties,Apartment,12.8763609,77.5901415
10026,Carp Pride,,Carp Properties,Apartment,,
10027,Carp Sai Sumukha Samruddhi,,Carp Properties,Apartment,12.879053,77.58502109999999
10028,Carp Safco Blue Sky,,Carp Properties,Apartment,13.0508702,77.63855199999999
10029,Cansa Heights,,Cansa,Apartment,12.916096,77.6978723
10030,Canopy Crest Signature,,Canopy Estates Pvt Ltd,Apartment,13.1043437,77.6096474
10031,Canopy Classic,,Canopy Estates Pvt Ltd,Apartment,13.0142582,77.665067
10032,C3 Madagascar,,C3 Group,Apartment,-18.766947,46.869107
10033,Buildafina Golf View,,Buildafina Group,Apartment,12.9576368,77.6430742
10034,BSR Sai Palace,,BSR Constructions,Apartment,12.9061625,77.6227031
10035,BSR Sai Nivas,,BSR Constructions,Apartment,12.8619431,77.7671696
10036,BSR Sai Gardens,,BSR Constructions,Apartment,13.0127579,77.71699579999999
10037,BSCPL Bollineni Silas,"PRM/KA/RERA/1251/446/PR/171019/000274, PRM/KA/RERA/1251/446/PR/171026/000371",BSCPL Infrastructure,Apartment,13.0068754,77.7400297
10038,Brundavan Gardenia,,Brundavan,Apartment,12.9120148,77.5420121
10039,BRN Anugraha,,BRN Land Promoters,Apartment,12.7667033,77.81474879999999
10040,Bhrama Grandeur,,Bhrama Holding,Apartment,,
10041,Bhrama Cyprus Oak,,Bhrama Holding,Apartment,,
10042,Azven Breathe,PRM/KA/RERA/1251/308/PR/171015/000307,Azven Realty,Apartment,12.8313905,77.775604
10043,AXR Zeus,,AXR,Apartment,,
10044,Atlantis Liberty Square,,Atlantis Infratech Builders And Developers,Apartment,12.8787971,77.5444436
10045,Ashish Villa,,Aashish Developer and Builders,Apartment,,
10046,Ashed Regency Pinnacle heights,,Ashed Properties And Investments Pvt Ltd,Apartment,,
10047,Aryan Moonstone,,Aryan Build Estates Pvt Ltd,Apartment,13.0495286,77.6359619
10048,Aryan Faery,,Aryan Build Estates Pvt Ltd,Apartment,,
10049,Arya Hamsa,,Arya Group,Apartment,12.8599416,77.57490279999999
10050,Arya Ananya,,Arya Group,Apartment,12.9684662,77.74409039999999
10051,ARV Infra Temple Tree,PRM/KA/RERA/1251/446/PR/180328/001650,ARV Infrastructure,Apartment,,
10052,Artha Citrine,,Artha,Apartment,12.7415253,77.72854509999999
10053,Ark Serene County,,Ark Infra Developers,Apartment,12.9849863,77.7636255
10054,Arihant Maruthi Nandan,,Arihant Developers,Apartment,,
10055,Anand Aster,,Anand Group,Apartment,12.873513,77.542835
10056,Akshaya Residency Electronic City,,Akshaya Engineers and Promotors,Apartment,12.8391408,77.64697470000002
10057,Ahad Silver Pearl,,Ahad,Apartment,,
10058,Adithya Sollievo,,Adithya Constructions,Apartment,12.9672067,77.73152569999999
10059,Adithya Pristine,,Adithya Constructions,Apartment,12.9992073,77.7635361
10060,Adithi Padmashree,,Adithi Projects,Apartment,13.0736645,77.51880140000002
10061,Adaya Residency,,Adaya,Apartment,,
10062,Adarsh Developers Premia,PRM/KA/RERA/1251/310/PR/170915/000155,Adarsh Developers,Apartment,,
10063,Active Amity Harmony,,Active Properties And Estates Pvt Ltd,Apartment,,
10064,Abode Breeze,,Abode Creations,Apartment,12.824852,77.6910817
10065,Abhinava Sunrise,,Abhinava Constructions Hyderabad,Apartment,12.9939507,77.67854609999999
10066,Abhinav Amara Courtyard,,Abhinav Group,Apartment,,
10067,Abhee Lakeview Apartment,,Abhee,Apartment,12.9172436,77.6780393
10068,Abhee Daffodils,,Abhee,Apartment,12.9465207,77.72163909999999
10069,Aban Tranquil,,Aban Developers,Apartment,,
10070,Aban Essence,,Aban Developers,Apartment,12.8916402,77.65397229999999
10071,Aaspire Meadows,,Aaspire Mansions,Apartment,13.0378413,77.7061555
10072,Aashish JK Apartments,,Aashish Developer and Builders,Apartment,12.9485202,77.72271110000001
10073,Aaradhana Brindavana,,Aaradhana Buildcon Emprises,Apartment,,
10074,Aakruti Platina,,Aakruthi Developers,Apartment,12.965403,77.7511985
10075,Aakruti Amity,,Aakruti Group,Apartment,12.8342382,77.6946344
10076,Aaiera Pelican,,Aaiera Builders And Developers,Apartment,,
10077,7 Hills paradise,,7 Hills,Apartment,12.9030636,77.51249279999999
10078,Aceron Tervezo,,Aceron,Apartment,12.9797116,77.6343124
10079,Brigade Plumeria Lifestyle,PRM/KA/RERA/1251/310/PR/181022/002096,Brigade,Apartment,,
10080,Bren EdgeWaters,PRM/KA/RERA/1251/446/PR/170830/000320,Bren Corporation,Apartment,12.902267,77.67002710000001
10081,HM World City,,HM Group,Apartment,12.8729253,77.5714484
10082,N D Passion,,N D,Apartment,,
10083,GM Infinite Daffodils,PRM/KA/RERA/1251/309/PR/171115/002318,GM Infinite Dwelling Pvt Ltd,Apartment,13.061682,77.5068551
10084,DNR Atmosphere,,DNR Corporation,Apartment,12.9573997,77.739572
10085,RMZ Azure,,RMZ Homes,Apartment,,
10086,Unishire Indira Elan,PRM/KA/RERA/1251/446/PR/180516/001684,Unishire Group,Apartment,13.0613689,77.6214366
10087,Unishire Triumph,,Unishire Group,Apartment,13.0708723,77.60886359999999
10088,Valmark Orchard Square,PRM/KA/RERA/1251/310/PR/170915/000204,Valmark,Apartment,12.8700412,77.5863423
10089,Unishire Wynn Towers,,Unishire Group,Apartment,,
10090,Mantri Tranquil,PRM/KA/RERA/1251/310/PR/190711/002659,Mantri,Apartment,12.8880493,77.5451437
10091,Bougainvillea,,Total Environment,Apartment,,
10092,Mantri Pride,,Mantri,Apartment,12.9361239,77.5878149
10093,Salarpuria Paradise Apartments,,Salarpuria Sattva Group,Apartment,12.9781971,77.6178553
10094,Salarpuria Silverwood Apartments,,Salarpuria Sattva Group,Apartment,,
10095,K Raheja Sai Sunrise,,K Raheja Realty,Apartment,,
10096,Salarpuria Splendor,,Salarpuria Sattva Group,Apartment,12.9602644,77.65817609999999
10097,Prestige Dorchester,,Prestige,Villa or Rowhouse,13.0745067,77.6020987
10098,Sterling Residency,,Sterling,Apartment,13.0437274,77.5664197
10099,Mantri Classic,,Mantri,Apartment,12.9333377,77.6349133
10100,Mantri Woodlands,,Mantri,Apartment,12.888171,77.596983
10101,Shriram Spandhana,,Shriram Properties,Apartment,12.9434151,77.6511068
10102,Sterling Sharada Nivas,,Sterling,Apartment,12.9730766,77.63437139999999
10103,Skylark Topaz,,Skylark,Apartment,,
10104,Mantri Flora,,Mantri,Apartment,12.9182654,77.6649359
10105,Sterling Brookside,,Sterling,Apartment,12.9711979,77.7138447
10106,Sterling Park,,Sterling,Apartment,,
10107,Marvel Viento,,Marvel,Apartment,12.976667,77.6462169
10108,Kumar Urban ILife,,Kumar Urban,Apartment,43.0405245,-87.9389977
10109,Mantri Gardens,,Mantri,Apartment,,
10110,Shriram Shreyas,,Shriram Properties,Apartment,13.0650877,77.56964370000001
10111,Value Designbuild Living Walls Athena,,Value Designbuild,Apartment,,
10112,Mantri Residency,,Mantri,Apartment,12.871125,77.59466560000001
10113,Mantri Paradise,,Mantri,Apartment,12.8904281,77.59958209999999
10114,Legacy Casero,,Legacy,Apartment,13.0828756,77.6008485
10115,Skylark Jewel,,Skylark,Apartment,,
10116,Sterling Courts,,Sterling,Apartment,,
10117,Legacy Caldera,,Legacy,Apartment,12.9876768,77.5927361
10118,Prestige Tranquility,,Prestige,Apartment,13.0641247,77.7444928
10119,Good Earth Orchard,,Good Earth Estates,Apartment,12.8997529,77.47791409999999
10120,Ishwerya Court,,Sobha,Apartment,13.0165762,77.63009219999999
10121,Mantri Splendor,,Mantri,Apartment,13.0472625,77.6444085
10122,Value Designbuild Amber,,Value Designbuild,Apartment,,
10123,Value Designbuild Russet,,Value Designbuild,Apartment,,
10124,Asset Builders Serene,,Asset Builders,Apartment,,
10125,DLF Westend Heights New Town,,DLF,Apartment,,
10126,The Foyer,,Foyer Group,Apartment,,
10127,Good Earth Palmgrove,,Good Earth Estates,Villa or Rowhouse,12.8887443,77.4413878
10128,Value Designbuild Ochre,,Value Designbuild,Apartment,,
10129,Good Earth Enclave,,Good Earth Estates,Villa or Rowhouse,12.9089148,77.49018
10130,Sterling East,,Sterling,Apartment,,
10131,Raheja Residency,,K Raheja Corp,Apartment,,
10132,Sterling Shribagh,,Sterling,Apartment,13.0088176,77.56762549999999
10133,Sankalp Square,PRM/KA/RERA/1251/472/PR/190614/002612,Sankalp Constructions,Apartment,13.0486899,77.56852769999999
10134,Pride Pavilion,,Pride Group,Apartment,12.9855569,77.5486449
10135,Value Designbuild VDB Celadon,,Value Designbuild,Apartment,13.0906225,77.6022134
10136,Mantri Elegance,,Mantri,Apartment,12.9126197,77.60151979999999
10137,Sterling Sankey Court,,Sterling,Apartment,13.0062186,77.5796798
10138,Sterling Heights,,Sterling,Apartment,42.5803122,-83.0302033
10139,Mantri Glades,,Mantri,Apartment,12.9113878,77.68483859999999
10140,Pride Horizon,,Pride Group,Apartment,12.7844552,77.6111012
10141,Mantri Terrace,,Mantri,Apartment,12.9027653,77.6043298
10142,Mantri Sarovar,,Mantri,Apartment,12.918842,77.6430527
10143,Skylark Sapphire Nest,,Skylark,Apartment,12.9704934,77.6663432
10144,Skylark Gold Nest,,Skylark,Apartment,,
10145,Sterling Shriniket,,Sterling,Apartment,,
10146,Marvel ORIAL,PRM/KA/RERA/1251/310/PR/180208/000902,Marvel,Apartment,12.9711227,77.6127458
10147,Value Designbuild VDB Cardinal,,Value Designbuild,Apartment,,
10148,Foyer Casa D Moda,,Foyer Group,Apartment,,
10149,Pride Regalia,,Pride Group,Apartment,12.8791001,77.59585419999999
10150,Unishire Panamera,,Unishire Group,Apartment,13.0647461,77.6260515
10151,Skylark Pearl Nest,,Skylark,Apartment,,
10152,Marvel Arista,,Marvel,Apartment,12.975491,77.64384
10153,Good Earth Footprints,,Good Earth Estates,Villa or Rowhouse,12.8848858,77.4653764
10154,Aarya Shelter Aarya Orchid,,Aarya Shelter,Apartment,,
10155,Legacy Aura,,Legacy,Apartment,12.9752312,77.64182559999999
10156,Good Earth Resonance,,Good Earth Estates,Villa or Rowhouse,12.8821893,77.46410209999999
10157,Stellar Homes Aradhana,,Stellar Homes,Apartment,,
10158,Legacy Dimora,,Legacy,Apartment,13.0829139,77.601286
10159,Salarpuria Symphony,,Salarpuria Sattva Group,Apartment,12.8639938,77.65624179999999
10160,Vaishnavi Nakshatra,,Vaishnavi Group,Apartment,13.0252273,77.5492239
10161,Good Earth Mosaic,,Good Earth Estates,Villa or Rowhouse,12.882259,77.46343279999999
10162,Sterling Gardens,,Sterling,Apartment,36.1613889,-115.1238889
10163,Mantri Serenity,,Mantri,Apartment,12.8871322,77.5503284
10164,Asset Builders Enclave,,Asset Builders,Apartment,,
10165,Asset Builders Gardenia,,Asset Builders,Apartment,,
10166,Value Designbuild Nusa Dua,,Value Designbuild,Villa or Rowhouse,,
10167,Bhishma Greens,,Bluebelll Global Shelters,Plot,13.2377226,77.741583
10168,DSR Green Field,,DSR Builders And Developers,Apartment,12.9709247,77.7680651
10169,Pashmina Codename Maximum Khushiyaan,,Pashmina Developers,Apartment,13.0749044,77.7238845
10170,Mantri Royale,,Mantri,Apartment,12.8615139,77.54463009999999
10171,Pride Picassa,,Pride Group,Apartment,12.9656137,77.6377151
10172,Mantri Astra,,Mantri,Apartment,13.0346382,77.64162069999999
10173,Pride Wilasa,,Pride Group,Apartment,,
10174,Value Designbuild Nusa Dua Chromatic,,Value Designbuild,Apartment,,
10175,Asset Builders Placid,,Asset Builders,Apartment,,
10176,Skylark Greens,,Skylark,Villa or Rowhouse,12.9600969,77.7421063
10177,Revival Kairos Homes,,Revival,Apartment,,
10178,Pride Springfields,,Pride Group,Apartment,12.8942046,77.5387245
10179,Arvind Expansia Villa,,Arvind,Villa or Rowhouse,12.9951937,77.6907796
10180,Salarpuria Gold Summit,,Salarpuria Sattva Group,Apartment,13.0662416,77.6520864
10181,Legacy Adonia,,Legacy,Apartment,13.0133584,77.5746769
10182,Prestige Parkview,,Prestige,Apartment,12.9849721,77.7525529
10183,Golden Gate Panorama,PRM/KA/RERA/1251/310/PR/171014/000186,Golden Gate,Apartment,,
10184,Mantri Webcity,,Mantri,Apartment,13.0735462,77.6511764
10185,Marvel Amora,,Marvel,Apartment,,
10186,Asset Builders Aura,,Asset Builders,Apartment,,
10187,Mantri Blossom,"PRM/KA/RERA/1251/310/PR/171017/000505, PRM/KA/RERA/1251/310/PR/171017/000507",Mantri,Apartment,12.9545883,77.5845823
10188,Mantri Global Heights,,Mantri,Apartment,13.0295725,77.7632283
10189,Phoenix One Banglore West,"PRM/KA/RERA/1251/309/PR/190412/002524, PRM/KA/RERA/1251/309/PR/190412/002524",Phoenix Mills Ltd,Apartment,13.0094981,77.55309179999999
10190,DLF Woodland Heights My Town,,DLF,Apartment,,
10191,Monarch Aqua,PRM/KA/RERA/1251/446/PR/171016/000466,Monarch Properties,Apartment,13.0150723,77.7020496
10192,Provident Rays of Dawn,,Provident Housing Limited,Apartment,12.8813578,77.47038510000002
10193,Asset Builders Alcazar,,Asset Builders,Apartment,,
10194,The Address Maker The Gran Carmen Address,PRM/KA/RERA/1251/446/PR/171014/000379,Address Maker,Villa or Rowhouse,12.90064,77.711096
10195,SJR Primecorp Water Mark,,SJR Primecorp,Apartment,,
10196,Legacy Soreno,,Legacy,Apartment,13.0581472,77.5736783
10197,Goel Ganga Group Prive,,Goel Ganga Group,Villa or Rowhouse,,
10198,Bren Avalon,,Bren Corporation,Apartment,12.975292,77.7067616
10199,SJR Primecorp The Pavilion,,SJR Primecorp,Apartment,,
10200,Mantri Premero,,Mantri,Apartment,12.905672,77.6932405
10201,DLF Bella Greens,,DLF,Villa or Rowhouse,,
10202,Unishire Terraza,PRM/KA/RERA/1251/446/PR/180516/001680,Unishire Group,Apartment,13.0571113,77.6287981
10203,DSR Ultima,,DSR Infrastructure Pvt Ltd,Apartment,12.8957165,77.6567658
10204,Bren Paddington,,Bren Corporation,Apartment,12.9193526,77.6759816
10205,Mantri Alpyne,,Mantri,Apartment,12.9034578,77.52728669999999
10206,Indya Estates The Greens,,Indya Estates,Apartment,12.721243,77.718272
10207,Arvind Expansia,,Arvind,"Villa or Rowhouse, Apartment",12.9952911,77.6906533
10208,Aratt Premier,,Aratt Builders,Apartment,12.9810028,77.7096164
10209,Sterling Infinia,PRM/KA/RERA/1251/446/PR/171025/000310,Sterling,Apartment,12.9258753,77.64985399999999
10210,Legacy Cataleya,PRM/KA/RERA/1251/309/PR/171016/000867,Legacy,Apartment,12.985034,77.59576799999999
10211,Legacy Madelia,,Legacy,Apartment,12.9909206,77.58761249999999
10212,Legacy Celino,,Legacy,Apartment,13.0605937,77.61002450000001
10213,Hebron Enclave,,Hebron,Villa or Rowhouse,13.0305387,77.6997775
10214,Valmark Apas,,Valmark,Apartment,12.8702233,77.6010908
10215,Shriram Chirping Woods,"PRM/KA/RERA/1251/446/PR/171014/001085, PRM/KA/RERA/1251/446/PR/191130/003052",Shriram Properties,Apartment,12.9082852,77.66971869999999
10216,Kumar Princetown Bangalore,,Kumar Properties,Apartment,13.0608267,77.520006
10217,Skylark Esta,,Skylark,Apartment,12.9868488,77.7105026
10218,Suvastu King George Avenue,PRM/KA/RERA/1251/308/PR/181210/002203,Suvastu,Apartment,,
